subject	pid	condition	channel	target_snr_db	achieved_snr_db	absolute_snr_error_db	noise_scale	valid_samples	calibration_pass
sub-63	81	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	13.151833101372326	3394560	True
sub-63	81	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	12.353253675202835	3394560	True
sub-63	81	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	13.151833101372326	3394560	True
sub-63	81	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	12.353253675202835	3394560	True
sub-64	82	TRAIN-BOTH-20DB	HB_1	20.0	20.000000000000004	3.552713678800501e-15	5.424414788837904	3379200	True
sub-64	82	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	5.104408931998298	3379200	True
sub-64	82	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	17.15350570622908	3379200	True
sub-64	82	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	16.141558334022154	3379200	True
sub-64	82	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	17.15350570622908	3379200	True
sub-64	82	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	16.141558334022154	3379200	True
sub-65	81	TRAIN-BOTH-20DB	HB_1	20.0	20.000000000000004	3.552713678800501e-15	41.47710324454603	3444480	True
sub-65	81	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	4.628302014571664	3444480	True
sub-65	81	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000007	7.105427357601002e-15	131.16211699872528	3444480	True
sub-65	81	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	14.635976065192276	3444480	True
sub-65	81	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000007	7.105427357601002e-15	131.16211699872528	3444480	True
sub-65	81	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	14.635976065192276	3444480	True
sub-66	82	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999996	3.552713678800501e-15	4.985869100862933	4131840	True
sub-66	82	TRAIN-BOTH-20DB	HB_2	20.0	20.000000000000004	3.552713678800501e-15	6.050393421168429	4131840	True
sub-66	82	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	15.766702474182656	4131840	True
sub-66	82	TRAIN-BOTH-10DB	HB_2	10.0	10.00000000000001	1.0658141036401503e-14	19.133023950990655	4131840	True
sub-66	82	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	15.766702474182656	4131840	True
sub-66	82	TRAIN-HB2-10DB	HB_2	10.0	10.00000000000001	1.0658141036401503e-14	19.133023950990655	4131840	True
sub-67	32	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999996	3.552713678800501e-15	6.095057125731107	3548160	True
sub-67	32	TRAIN-BOTH-20DB	HB_2	20.0	20.0	0.0	6.202791308332912	3548160	True
sub-67	32	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	19.27426298614957	3548160	True
sub-67	32	TRAIN-BOTH-10DB	HB_2	10.0	10.0	0.0	19.61494838502776	3548160	True
sub-67	32	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	19.27426298614957	3548160	True
sub-67	32	TRAIN-HB2-10DB	HB_2	10.0	10.0	0.0	19.61494838502776	3548160	True
sub-68	33	TRAIN-BOTH-20DB	HB_1	20.0	20.000000000000004	3.552713678800501e-15	8.471690215111483	3298560	True
sub-68	33	TRAIN-BOTH-20DB	HB_2	20.0	20.0	0.0	6.951447168350017	3298560	True
sub-68	33	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	26.789836711114088	3298560	True
sub-68	33	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	21.982406086313997	3298560	True
sub-68	33	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	26.789836711114088	3298560	True
sub-68	33	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	21.982406086313997	3298560	True
sub-69	34	TRAIN-BOTH-20DB	HB_1	20.0	20.0	0.0	9.281699847299999	3851520	True
sub-69	34	TRAIN-BOTH-20DB	HB_2	20.0	20.0	0.0	6.236943113727539	3851520	True
sub-69	34	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999996	3.552713678800501e-15	29.351312075505042	3851520	True
sub-69	34	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	19.722945876281603	3851520	True
sub-69	34	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999996	3.552713678800501e-15	29.351312075505042	3851520	True
sub-69	34	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	19.722945876281603	3851520	True
sub-70	35	TRAIN-BOTH-20DB	HB_1	20.0	20.0	0.0	4.581702239694803	3383040	True
sub-70	35	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	6.005696359586302	3383040	True
sub-70	35	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	14.488614638130302	3383040	True
sub-70	35	TRAIN-BOTH-10DB	HB_2	10.0	10.0	0.0	18.991679431674324	3383040	True
sub-70	35	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	14.488614638130302	3383040	True
sub-70	35	TRAIN-HB2-10DB	HB_2	10.0	10.0	0.0	18.991679431674324	3383040	True
sub-71	36	TRAIN-BOTH-20DB	HB_1	20.0	20.0	0.0	3.527243603536402	4277760	True
sub-71	36	TRAIN-BOTH-20DB	HB_2	20.0	20.0	0.0	4.745154067394681	4277760	True
sub-71	36	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	11.154123649434975	4277760	True
sub-71	36	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	15.00549470137932	4277760	True
sub-71	36	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	11.154123649434975	4277760	True
sub-71	36	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	15.00549470137932	4277760	True
sub-73	38	TRAIN-BOTH-20DB	HB_1	20.0	20.0	0.0	5.454286755650435	3214080	True
sub-73	38	TRAIN-BOTH-20DB	HB_2	20.0	20.000000000000004	3.552713678800501e-15	6.816773706632085	3214080	True
sub-73	38	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	17.24796915954564	3214080	True
sub-73	38	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	21.556531206905838	3214080	True
sub-73	38	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	17.24796915954564	3214080	True
sub-73	38	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	21.556531206905838	3214080	True
sub-74	39	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999993	7.105427357601002e-15	4.257296206224881	3720960	True
sub-74	39	TRAIN-BOTH-20DB	HB_2	20.0	20.000000000000004	3.552713678800501e-15	4.1498373520091	3720960	True
sub-74	39	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999995	5.329070518200751e-15	13.462752685664533	3720960	True
sub-74	39	TRAIN-BOTH-10DB	HB_2	10.0	10.0	0.0	13.122937951590679	3720960	True
sub-74	39	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999995	5.329070518200751e-15	13.462752685664533	3720960	True
sub-74	39	TRAIN-HB2-10DB	HB_2	10.0	10.0	0.0	13.122937951590679	3720960	True
sub-77	42	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999993	7.105427357601002e-15	6.5435303374240315	4139520	True
sub-77	42	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	31.021280307472214	4139520	True
sub-77	42	TRAIN-BOTH-10DB	HB_1	10.0	10.0	0.0	20.69245980467007	4139520	True
sub-77	42	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	98.09790170614065	4139520	True
sub-77	42	TRAIN-HB1-10DB	HB_1	10.0	10.0	0.0	20.69245980467007	4139520	True
sub-77	42	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	98.09790170614065	4139520	True
sub-78	43	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999996	3.552713678800501e-15	8.753242938102332	3379200	True
sub-78	43	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	9.3021649701023	3379200	True
sub-78	43	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999996	3.552713678800501e-15	27.68018459718763	3379200	True
sub-78	43	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	29.41602847615536	3379200	True
sub-78	43	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999996	3.552713678800501e-15	27.68018459718763	3379200	True
sub-78	43	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	29.41602847615536	3379200	True
sub-80	45	TRAIN-BOTH-20DB	HB_1	20.0	20.000000000000004	3.552713678800501e-15	6.438214627150781	3148800	True
sub-80	45	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	6.055010081239124	3148800	True
sub-80	45	TRAIN-BOTH-10DB	HB_1	10.0	10.0	0.0	20.359422286808204	3148800	True
sub-80	45	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	19.147623111996804	3148800	True
sub-80	45	TRAIN-HB1-10DB	HB_1	10.0	10.0	0.0	20.359422286808204	3148800	True
sub-80	45	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	19.147623111996804	3148800	True
sub-81	46	TRAIN-BOTH-20DB	HB_1	20.0	20.0	0.0	6.979420711467798	3475200	True
sub-81	46	TRAIN-BOTH-20DB	HB_2	20.0	20.0	0.0	10.21880473550677	3475200	True
sub-81	46	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	22.070866196791112	3475200	True
sub-81	46	TRAIN-BOTH-10DB	HB_2	10.0	10.0	0.0	32.3146979287159	3475200	True
sub-81	46	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	22.070866196791112	3475200	True
sub-81	46	TRAIN-HB2-10DB	HB_2	10.0	10.0	0.0	32.3146979287159	3475200	True
sub-83	50	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999996	3.552713678800501e-15	8.677092010126271	3452160	True
sub-83	50	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	7.542129745190463	3452160	True
sub-83	50	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	27.439374218847842	3452160	True
sub-83	50	TRAIN-BOTH-10DB	HB_2	10.0	10.0	0.0	23.85030840330723	3452160	True
sub-83	50	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	27.439374218847842	3452160	True
sub-83	50	TRAIN-HB2-10DB	HB_2	10.0	10.0	0.0	23.85030840330723	3452160	True
sub-84	51	TRAIN-BOTH-20DB	HB_1	20.0	20.0	0.0	5.089872133260943	3905280	True
sub-84	51	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	5.2888956619586915	3905280	True
sub-84	51	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	16.095588940124653	3905280	True
sub-84	51	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	16.72495659877342	3905280	True
sub-84	51	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	16.095588940124653	3905280	True
sub-84	51	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	16.72495659877342	3905280	True
sub-86	53	TRAIN-BOTH-20DB	HB_1	20.0	20.0	0.0	5.01840151576157	3624960	True
sub-86	53	TRAIN-BOTH-20DB	HB_2	20.0	20.0	0.0	5.748605751760191	3624960	True
sub-86	53	TRAIN-BOTH-10DB	HB_1	10.0	10.0	0.0	15.869579003047946	3624960	True
sub-86	53	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	18.178687545906705	3624960	True
sub-86	53	TRAIN-HB1-10DB	HB_1	10.0	10.0	0.0	15.869579003047946	3624960	True
sub-86	53	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	18.178687545906705	3624960	True
sub-87	54	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999996	3.552713678800501e-15	8.645802717291518	3674880	True
sub-87	54	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	8.214669223484432	3674880	True
sub-87	54	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	27.340428787114035	3674880	True
sub-87	54	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000004	3.552713678800501e-15	25.97706497109754	3674880	True
sub-87	54	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	27.340428787114035	3674880	True
sub-87	54	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000004	3.552713678800501e-15	25.97706497109754	3674880	True
sub-91	58	TRAIN-BOTH-20DB	HB_1	20.0	20.000000000000007	7.105427357601002e-15	4.438817621635914	3920640	True
sub-91	58	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	4.223579278506671	3920640	True
sub-91	58	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	14.036773802460987	3920640	True
sub-91	58	TRAIN-BOTH-10DB	HB_2	10.0	10.0	0.0	13.356130398371727	3920640	True
sub-91	58	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	14.036773802460987	3920640	True
sub-91	58	TRAIN-HB2-10DB	HB_2	10.0	10.0	0.0	13.356130398371727	3920640	True
sub-92	59	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999996	3.552713678800501e-15	7.426652265004029	3793920	True
sub-92	59	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	7.012608819136356	3793920	True
sub-92	59	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	23.485136547461135	3793920	True
sub-92	59	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	22.175816208254655	3793920	True
sub-92	59	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	23.485136547461135	3793920	True
sub-92	59	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	22.175816208254655	3793920	True
sub-93	60	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999996	3.552713678800501e-15	5.738277838999286	3371520	True
sub-93	60	TRAIN-BOTH-20DB	HB_2	20.0	20.0	0.0	5.219024635039051	3371520	True
sub-93	60	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	18.146027818106727	3371520	True
sub-93	60	TRAIN-BOTH-10DB	HB_2	10.0	10.0	0.0	16.504005011252417	3371520	True
sub-93	60	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	18.146027818106727	3371520	True
sub-93	60	TRAIN-HB2-10DB	HB_2	10.0	10.0	0.0	16.504005011252417	3371520	True
sub-94	61	TRAIN-BOTH-20DB	HB_1	20.0	20.0	0.0	5.376501659184961	3859200	True
sub-94	61	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	12.5866546169468	3859200	True
sub-94	61	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	17.001991086698826	3859200	True
sub-94	61	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	39.80249671142605	3859200	True
sub-94	61	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	17.001991086698826	3859200	True
sub-94	61	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	39.80249671142605	3859200	True
sub-95	62	TRAIN-BOTH-20DB	HB_1	20.0	20.0	0.0	11.071883312747445	3774720	True
sub-95	62	TRAIN-BOTH-20DB	HB_2	20.0	20.000000000000007	7.105427357601002e-15	13.695297535126159	3774720	True
sub-95	62	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	35.01236925589232	3774720	True
sub-95	62	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000009	8.881784197001252e-15	43.30833344468852	3774720	True
sub-95	62	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000004	3.552713678800501e-15	35.01236925589232	3774720	True
sub-95	62	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000009	8.881784197001252e-15	43.30833344468852	3774720	True
sub-96	63	TRAIN-BOTH-20DB	HB_1	20.0	20.000000000000004	3.552713678800501e-15	5.749598623655419	3728640	True
sub-96	63	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	6.05463982771931	3728640	True
sub-96	63	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	18.18182728252039	3728640	True
sub-96	63	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	19.1464522675625	3728640	True
sub-96	63	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	18.18182728252039	3728640	True
sub-96	63	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	19.1464522675625	3728640	True
sub-98	65	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999993	7.105427357601002e-15	6.549502989086045	3459840	True
sub-98	65	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	7.258489371597271	3459840	True
sub-98	65	TRAIN-BOTH-10DB	HB_1	10.0	10.0	0.0	20.711346987592822	3459840	True
sub-98	65	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000004	3.552713678800501e-15	22.953358786371663	3459840	True
sub-98	65	TRAIN-HB1-10DB	HB_1	10.0	10.0	0.0	20.711346987592822	3459840	True
sub-98	65	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000004	3.552713678800501e-15	22.953358786371663	3459840	True
sub-99	66	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999996	3.552713678800501e-15	8.012705578733227	4066560	True
sub-99	66	TRAIN-BOTH-20DB	HB_2	20.0	20.0	0.0	7.716623253290282	4066560	True
sub-99	66	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999995	5.329070518200751e-15	25.338399849134632	4066560	True
sub-99	66	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	24.402105325815697	4066560	True
sub-99	66	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999995	5.329070518200751e-15	25.338399849134632	4066560	True
sub-99	66	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	24.402105325815697	4066560	True
sub-100	67	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999993	7.105427357601002e-15	5.269926916984498	3824640	True
sub-100	67	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	7.449765126898467	3824640	True
sub-100	67	TRAIN-BOTH-10DB	HB_1	10.0	10.0	0.0	16.664972160300096	3824640	True
sub-100	67	TRAIN-BOTH-10DB	HB_2	10.0	10.0	0.0	23.55822583429247	3824640	True
sub-100	67	TRAIN-HB1-10DB	HB_1	10.0	10.0	0.0	16.664972160300096	3824640	True
sub-100	67	TRAIN-HB2-10DB	HB_2	10.0	10.0	0.0	23.55822583429247	3824640	True
sub-101	68	TRAIN-BOTH-20DB	HB_1	20.0	20.000000000000004	3.552713678800501e-15	5.070595527729581	3590400	True
sub-101	68	TRAIN-BOTH-20DB	HB_2	20.0	20.000000000000004	3.552713678800501e-15	5.975541320318746	3590400	True
sub-101	68	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	16.034630961088947	3590400	True
sub-101	68	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	18.896320824657032	3590400	True
sub-101	68	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	16.034630961088947	3590400	True
sub-101	68	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	18.896320824657032	3590400	True
sub-103	71	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999996	3.552713678800501e-15	8.437475286456982	3294720	True
sub-103	71	TRAIN-BOTH-20DB	HB_2	20.0	20.0	0.0	9.975990672654149	3294720	True
sub-103	71	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999993	7.105427357601002e-15	26.681639606585712	3294720	True
sub-103	71	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	31.546852442182338	3294720	True
sub-103	71	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999993	7.105427357601002e-15	26.681639606585712	3294720	True
sub-103	71	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	31.546852442182338	3294720	True
sub-104	72	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999996	3.552713678800501e-15	7.455297064899771	3221760	True
sub-104	72	TRAIN-BOTH-20DB	HB_2	20.0	20.000000000000004	3.552713678800501e-15	7.8647069727301275	3221760	True
sub-104	72	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999996	3.552713678800501e-15	23.57571935825143	3221760	True
sub-104	72	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	24.870387163634962	3221760	True
sub-104	72	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999996	3.552713678800501e-15	23.57571935825143	3221760	True
sub-104	72	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	24.870387163634962	3221760	True
sub-107	75	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999996	3.552713678800501e-15	8.21493811812806	3655680	True
sub-107	75	TRAIN-BOTH-20DB	HB_2	20.0	20.0	0.0	8.738897163733196	3655680	True
sub-107	75	TRAIN-BOTH-10DB	HB_1	10.0	10.0	0.0	25.977915290622033	3655680	True
sub-107	75	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	27.634819275382295	3655680	True
sub-107	75	TRAIN-HB1-10DB	HB_1	10.0	10.0	0.0	25.977915290622033	3655680	True
sub-107	75	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	27.634819275382295	3655680	True
sub-108	76	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999996	3.552713678800501e-15	7.271418642276249	3820800	True
sub-108	76	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999993	7.105427357601002e-15	11.482541000586679	3820800	True
sub-108	76	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999995	5.329070518200751e-15	22.994244730202066	3820800	True
sub-108	76	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	36.310982888122716	3820800	True
sub-108	76	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999995	5.329070518200751e-15	22.994244730202066	3820800	True
sub-108	76	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999996	3.552713678800501e-15	36.310982888122716	3820800	True
sub-109	96	TRAIN-BOTH-20DB	HB_1	20.0	20.0	0.0	6.639950149485149	3237120	True
sub-109	96	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999993	7.105427357601002e-15	4.924441055963127	3237120	True
sub-109	96	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	20.997366022348576	3237120	True
sub-109	96	TRAIN-BOTH-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	15.572449940088179	3237120	True
sub-109	96	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999998	1.7763568394002505e-15	20.997366022348576	3237120	True
sub-109	96	TRAIN-HB2-10DB	HB_2	10.0	9.999999999999998	1.7763568394002505e-15	15.572449940088179	3237120	True
sub-110	96	TRAIN-BOTH-20DB	HB_1	20.0	20.000000000000004	3.552713678800501e-15	7.3232834398852376	3659520	True
sub-110	96	TRAIN-BOTH-20DB	HB_2	20.0	20.000000000000007	7.105427357601002e-15	46.149336317156354	3659520	True
sub-110	96	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	23.158255621030126	3659520	True
sub-110	96	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000004	3.552713678800501e-15	145.9370152673408	3659520	True
sub-110	96	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	23.158255621030126	3659520	True
sub-110	96	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000004	3.552713678800501e-15	145.9370152673408	3659520	True
sub-111	96	TRAIN-BOTH-20DB	HB_1	20.0	19.999999999999996	3.552713678800501e-15	6.038373916393534	3690240	True
sub-111	96	TRAIN-BOTH-20DB	HB_2	20.0	20.0	0.0	19.41129430426456	3690240	True
sub-111	96	TRAIN-BOTH-10DB	HB_1	10.0	9.999999999999991	8.881784197001252e-15	19.09501493955472	3690240	True
sub-111	96	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	61.3839023333295	3690240	True
sub-111	96	TRAIN-HB1-10DB	HB_1	10.0	9.999999999999991	8.881784197001252e-15	19.09501493955472	3690240	True
sub-111	96	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	61.3839023333295	3690240	True
sub-115	98	TRAIN-BOTH-20DB	HB_1	20.0	20.000000000000004	3.552713678800501e-15	7.6346884623311215	3271680	True
sub-115	98	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	6.6590792478239464	3271680	True
sub-115	98	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	24.14300476677498	3271680	True
sub-115	98	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	21.057857542684516	3271680	True
sub-115	98	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	24.14300476677498	3271680	True
sub-115	98	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	21.057857542684516	3271680	True
sub-116	98	TRAIN-BOTH-20DB	HB_1	20.0	20.0	0.0	6.6936133781867	3317760	True
sub-116	98	TRAIN-BOTH-20DB	HB_2	20.0	19.999999999999996	3.552713678800501e-15	8.527180251271316	3317760	True
sub-116	98	TRAIN-BOTH-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	21.167064051643997	3317760	True
sub-116	98	TRAIN-BOTH-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	26.96531161282427	3317760	True
sub-116	98	TRAIN-HB1-10DB	HB_1	10.0	10.000000000000002	1.7763568394002505e-15	21.167064051643997	3317760	True
sub-116	98	TRAIN-HB2-10DB	HB_2	10.0	10.000000000000002	1.7763568394002505e-15	26.96531161282427	3317760	True
